id,Max SNRs,Match Targets,Actual Targets,Classified Targets
025ae679b2,13.825144643877994,0,0,1
025b4407bb,16.19548234024278,1,1,1
025b502890,14.16990726528458,0,0,1
025b9e29a8,15.190738249648067,1,0,0
025beb0101,14.70333853902823,0,0,1
025beb19ba,13.879240608705077,0,1,0
025c369a94,25.927281850061853,1,1,1
025c421a28,15.21112929479166,1,0,0
025c4bdc25,19.236928957299195,1,1,1
025cbe7838,14.051853324277284,0,0,1
025d071202,29.44178429767028,1,1,1
025d0800c6,14.410989116120188,0,0,1
025d32a007,15.885498078476054,1,1,1
025d6e74bf,13.624474207678098,0,0,1
025da22a78,14.365907356206186,0,1,0
025daf01c6,13.848835966361982,0,0,1
025db0ddab,15.239387200885057,1,0,0
025ddbc7cf,14.541416411772708,0,0,1
025e0e8611,14.028879361625007,0,0,1
025e2489f4,15.057159865097008,1,0,0
025e4fb7b6,14.040068463630847,0,0,1
025e6734f6,14.706341782382715,0,0,1
025e708134,15.226984733347347,1,0,0
025e79524f,13.744659828196966,0,0,1
025e79feb4,15.279643809122902,1,1,1
025ea8010f,14.432128098998682,0,1,0
025ea9be21,25.372826220303462,1,1,1
025ebd8967,14.7554557028889,0,0,1
025ee94850,15.759922434329614,1,0,0
025eef8aca,14.665217688657243,0,1,0
025ef3e7a6,14.825733504478812,0,0,1
025f0ae2ba,13.630139917199864,0,0,1
025f4c0149,14.85436188997871,0,0,1
025f4f5e50,14.013391529673031,0,0,1
025f776539,14.68534291923537,0,1,0
025f8aa677,14.517080073690206,0,1,0
025f977c9f,15.775359141543667,1,0,0
025f9c7866,15.8057620758348,1,1,1
025faafbda,14.69448769105379,0,1,0
025fd859ce,21.59460367473379,1,1,1
025fdd2bcb,13.793249281276772,0,0,1
025fe1ecfa,29.377026155070546,1,1,1
025fedab10,14.978352752373816,0,1,0
025fee18f2,21.38325174081545,1,1,1
025fff7fc2,15.478702577725482,1,1,1
026040d84a,24.955405076766557,1,1,1
02605ee2e8,13.339670205366389,0,0,1
026079f30b,13.787545606513143,0,0,1
026087a779,15.18847623335108,1,1,1
02608f6c25,28.219356537467363,1,1,1
0260a7d1fd,13.897573939859864,0,0,1
0260ac1e8c,15.636445384571276,1,1,1
0260d7e6e5,17.260128971132666,1,1,1
0260ff878e,17.786580001702767,1,1,1
026102ddb5,14.352340367706075,0,0,1
02611e4193,15.040880877764629,1,1,1
02613d9ca5,14.656328455400589,0,0,1
026157d76c,14.222574632006683,0,0,1
026176e9dc,14.746030935782436,0,0,1
02618d7f5b,14.873685918959367,0,0,1
0261940edf,31.746154799110304,1,1,1
0261b2d7e9,14.062154268693671,0,0,1
0262026f59,26.45745369142037,1,1,1
02624c687b,13.703955025060347,0,0,1
026267e3b4,14.840325753009232,0,0,1
026270ef2b,14.369045213917328,0,0,1
0262aaac7a,13.774489814348794,0,0,1
0262b2b7d7,14.914628960766706,0,0,1
0262b63d2e,13.956654191111571,0,0,1
0262d85cee,13.660895048036476,0,0,1
0262df5038,14.042674002646583,0,0,1
0262dfce19,18.14404002737208,1,1,1
0262f000f7,13.858494873531544,0,0,1
0262faa25e,17.598032637476916,1,1,1
02631dbb2f,13.430807622660543,0,1,0
026327cb35,14.024328169496696,0,0,1
02633c3a4e,14.383883660645544,0,0,1
02634074ed,22.24341543478185,1,1,1
02635ff8db,14.111381491112905,0,0,1
0263797b2b,18.491332746296955,1,1,1
02637e476d,17.288584733486335,1,1,1
0263a231fe,15.23629394626446,1,1,1
0263c3cfc2,14.585102811287108,0,0,1
0263cf446e,14.919399281821413,0,0,1
0263d38cc5,21.478650978283746,1,1,1
02643a58c8,15.136536085212962,1,0,0
02644f193c,15.203486875405828,1,1,1
02645cc0ec,16.87632935403625,1,1,1
0264b7eedb,15.962946050426975,1,1,1
0264c1b7c3,15.381358979995133,1,1,1
0264d0e9a4,18.333972684301017,1,1,1
0264d9a385,13.008293197673597,0,0,1
0264e908dd,14.019099258968192,0,0,1
02650a697d,14.886679415693695,0,0,1
0265c3391e,14.577186775507418,0,0,1
0265d13a7e,14.024531456754994,0,0,1
0265d201aa,14.172060227865702,0,0,1
0265d7dc3f,13.924539741805257,0,0,1
0265f111c3,15.218435164818,1,1,1
0266545f7b,15.83389677892432,1,1,1
0266587961,14.72780022180988,0,0,1
026668cda6,20.80543032054689,1,1,1
02667f106f,14.987533811170456,0,0,1
02669d036d,14.529912404190592,0,0,1
0266c9eb9b,14.272971514137616,0,0,1
02672146ab,37.31568674959739,1,1,1
02674cf793,13.988008445004512,0,0,1
02674da38e,14.715603847516846,0,0,1
02674eb151,14.048461893988932,0,0,1
0267538685,16.28949052807953,1,1,1
026753e167,13.52302029958363,0,0,1
026757f485,14.730285830303163,0,0,1
02676cc00e,13.778470727090614,0,1,0
0267a39f9a,14.086759310573434,0,0,1
0267ca3159,14.968229377578922,0,0,1
0267e06289,14.440419411427678,0,0,1
0267ebe822,13.811103201538025,0,0,1
0267fd49f4,14.555377770722243,0,1,0
0268019649,14.535317514012185,0,0,1
02687ba709,13.918228589850225,0,0,1
026896c206,15.239481996208989,1,0,0
0268b0f9ed,15.282412503391626,1,1,1
0268b7ce2e,12.93511651355244,0,0,1
0268bba3ed,14.317734876305575,0,1,0
0268c83aee,13.576016645702964,0,0,1
0268fd298c,13.269614457712622,0,0,1
02690748a8,14.197288195933154,0,1,0
0269115247,16.993175375360845,1,1,1
02694bba7c,23.67959656656606,1,1,1
02694e2a69,15.834509300471632,1,0,0
026951fec4,21.104763757321766,1,1,1
0269a83868,29.04670205438878,1,1,1
0269a8ed74,15.38999036351657,1,1,1
0269b38243,14.112191148090131,0,0,1
0269e6afa4,14.536773927611698,0,0,1
0269f1e0e3,14.379360439350377,0,0,1
026a12dd52,14.209720485445224,0,0,1
026a1b7590,29.811646106576053,1,1,1
026a3611b7,16.649079712273867,1,1,1
026a5fb752,14.371039384897315,0,1,0
026a631bdc,13.60588976289673,0,0,1
026a6bfda9,14.322446989949942,0,0,1
026a8528e0,35.44454405375632,1,1,1
026a9e3454,13.85220626403376,0,0,1
026aafa16f,14.723228048366767,0,0,1
026af51f77,17.923319592737965,1,1,1
026b387df6,23.032487231717283,1,1,1
026b3c0b19,15.997644647558808,1,1,1
026b3e6202,14.12533277713587,0,0,1
026b4f7015,126.04333061421056,1,1,1
026b5149db,14.060987936630852,0,1,0
026b6906c7,22.504342398342708,1,1,1
026b6e20f0,15.800961852674812,1,1,1
026b9e2fd0,14.466841113535372,0,1,0
026ba0620e,13.946511598552954,0,0,1
026bfab99b,14.887552540145062,0,0,1
026c0a582a,19.934168278612223,1,1,1
026c49ecfe,14.4949492235143,0,0,1
026c6092ec,18.130881945865525,1,1,1
026c657d21,24.978939830444084,1,1,1
026c7e9d12,15.004363515944693,1,0,0
026c7f3280,14.858523492679364,0,1,0
026c82a922,14.422224004360942,0,0,1
026c91a3f4,14.644581793825528,0,1,0
026c9cf64b,14.320754073377156,0,1,0
026cecbf8c,14.31551843597071,0,0,1
026ced93a1,51.14521616374806,1,1,1
026d079c7b,13.783252483409749,0,0,1
026d1ae1b2,15.024639515851828,1,1,1
026d54629e,18.72257825225421,1,1,1
026d674780,13.781247872158678,0,0,1
026d8219e1,17.265825157630598,1,1,1
026dac062c,14.468126461358596,0,1,0
026de01ea7,14.667048873284132,0,0,1
026dea3e84,16.19565084220328,1,1,1
026e098bb4,14.62830605028196,0,1,0
026e1d1bc3,14.873301695106043,0,1,0
026e9437f7,15.00803702362415,1,0,0
026ea791e4,14.669637637565756,0,0,1
026ec99e3a,30.94627868811293,1,1,1
026eff46c0,31.57600216635069,1,1,1
026eff5829,18.561636669280425,1,1,1
026f0fc8a2,16.444050007681085,1,1,1
026f6cdc72,15.280759841353468,1,1,1
026f6ec1f2,14.319089658961694,0,1,0
026f7d303d,13.907176079779733,0,0,1
026f86891f,14.093621065391345,0,0,1
02702d81aa,14.428087162455656,0,1,0
0270603b78,13.126599547467942,0,0,1
02706b2759,14.94958179119216,0,1,0
0270885180,14.5720496144135,0,0,1
02709b0450,14.394963514446976,0,0,1
0270a2c5a9,15.27500378321606,1,1,1
0270b01330,14.051011234106747,0,0,1
0270b83b27,13.797588111018465,0,0,1
0270c9add1,15.32320799779516,1,1,1
0270f629be,14.00308523382885,0,1,0
0271004bef,13.837673251930472,0,0,1
027103fda6,13.96617037477612,0,0,1
0271093b90,14.12878049930863,0,0,1
02710feace,14.374849003687178,0,0,1
02714977e7,13.829503273680542,0,0,1
02715ca7cb,13.66144444208993,0,0,1
02715cc096,15.195431897517272,1,0,0
02715d9172,14.026475714699435,0,0,1
0271fb3166,15.579729745594436,1,1,1
02721eb022,21.532597449365973,1,1,1
02721fdc62,14.533936788647964,0,0,1
02722331cb,13.862581329645456,0,0,1
027234551d,19.634748252207785,1,1,1
02724e8d2a,14.850611869627416,0,0,1
0272586620,13.299109523302915,0,1,0
027275f5dd,20.11824950604904,1,1,1
0272f04737,16.29846367486583,1,1,1
0273303036,16.2075844938163,1,1,1
0273473212,13.89959940846216,0,1,0
02736679a5,16.083427123605613,1,1,1
02736ff990,15.479164930216932,1,1,1
027372af54,21.720322154275543,1,1,1
02738af0eb,14.082364113586628,0,1,0
0273be995b,14.638213318027148,0,1,0
0273c06d1e,13.908183619552055,0,0,1
0273ed3ae3,14.394015845380812,0,0,1
0273f3f4a2,23.348257848307192,1,1,1
0274019d35,16.706122638019817,1,1,1
02743224b5,15.3058047885873,1,1,1
027444b648,18.065418372771703,1,1,1
0274595e04,26.03119896406873,1,1,1
0274707632,14.807597692009086,0,0,1
0274747249,13.886479172142623,0,0,1
0274881e51,14.078826551508364,0,0,1
02748f89cc,16.132116191417843,1,1,1
0274fada20,14.204559237593642,0,1,0
02750c9c26,84.03946678920934,1,1,1
027510997f,13.48023451162583,0,0,1
02751db605,14.404709688650726,0,0,1
0275378ddf,14.62010697016242,0,1,0
02754d6d29,38.85808059403032,1,1,1
0275791a96,15.094736895963138,1,1,1
027591091c,14.448034595299436,0,1,0
0275b3e23a,15.241901611719063,1,0,0
02763fe271,14.903907691639448,0,0,1
0276811c0f,15.71549961811383,1,1,1
02769d9ebd,17.773551603821353,1,1,1
0276c41145,14.429126509023348,0,0,1
0276ce7d3c,24.29395500328869,1,1,1
02770cf901,13.742452647806964,0,0,1
02772ff478,22.30019055208542,1,1,1
02773c68e7,14.038362312284743,0,0,1
027742381f,14.786744807523398,0,1,0
027742686e,24.175187242048946,1,1,1
0277427451,13.04781167315768,0,0,1
02774a6dd8,15.264777366456212,1,0,0
027763d6d9,15.082545586645953,1,1,1
027766f5fa,15.917270834843157,1,1,1
0277698bdd,13.629728323381263,0,1,0
02776ba85b,13.398836948809295,0,0,1
027794502a,14.901953979708738,0,1,0
0277d689ff,18.90851058999383,1,1,1
027802bb83,13.765163604711784,0,0,1
0278117cfe,14.505982949139296,0,0,1
02782ed02b,14.986862145375866,0,1,0
02783e7a2a,13.965949848104945,0,0,1
027862ea6a,14.581170481588668,0,0,1
0278775b87,15.496053485595509,1,0,0
0278b08ee7,14.826472819929188,0,1,0
0278b1f604,14.35337754699405,0,1,0
0278bfc232,14.052342310101617,0,0,1
0278dfe453,13.679512381309053,0,0,1
0278fb13e0,26.84941528639281,1,1,1
02792f15de,12.97474099029931,0,0,1
027943bc51,13.638370183029298,0,1,0
02795a5a1d,15.244154589111272,1,1,1
0279a3e6ad,27.36560705562271,1,1,1
0279a79193,13.402043824601815,0,0,1
0279ab5563,14.298997085394255,0,0,1
0279b36fcc,13.7167821754289,0,1,0
0279b66dc2,13.625515811431708,0,0,1
0279e3a1bf,14.97208372829,0,1,0
0279e7c834,13.822116140678336,0,0,1
0279f125b5,15.067453850105416,1,0,0
027a0cc972,15.158172594835856,1,0,0
027a1246a6,13.555552048190563,0,0,1
027a1d87d5,14.3150266415667,0,0,1
027a434e7e,14.106238237234718,0,1,0
027a56adfb,14.988941542318216,0,1,0
027a6e78f4,14.284544675617417,0,0,1
027a80bbc8,13.841216094681675,0,0,1
027a94dd4f,13.489421013851992,0,0,1
027ad97707,13.782301547511867,0,0,1
027b15a7bd,14.721027825062633,0,0,1
027b37e1bd,16.852381946002417,1,1,1
027b4dd590,23.363022850299288,1,1,1
027b536a7a,13.95620567874353,0,0,1
027b6e7719,13.488212462635522,0,0,1
027ba16a7f,15.047790222284297,1,0,0
027bbdaf37,13.156316515224308,0,0,1
027be05900,14.772973388086266,0,0,1
027bfc0738,13.564380022405809,0,0,1
027bfe8ff0,18.583976279517906,1,1,1
027bff16c0,14.15438572851378,0,1,0
027c02cb61,14.119255115445496,0,0,1
027c02d33e,14.456451347130924,0,0,1
027c1121c3,16.131003165143163,1,0,0
027c1eafb9,17.67228265792706,1,1,1
027c448bd6,14.13345185342613,0,0,1
027c4ebff8,13.7106957693336,0,1,0
027c731c40,20.475605323123062,1,1,1
027cb835aa,14.801577352340818,0,0,1
027cc1ab48,17.227292846765835,1,1,1
027ccbce0a,20.23211616735993,1,1,1
027ce7ddf2,14.368073075080892,0,1,0
027cec30f9,24.81411282577657,1,1,1
027cf728b9,17.23136453796881,1,1,1
027d229a6f,13.983182828539936,0,1,0
027d4b8485,15.119490409033263,1,1,1
027d757b08,13.170214324871544,0,0,1
027d8c4c41,16.550822783484605,1,1,1
027d8e0d1c,21.49238775438832,1,1,1
027d931ac5,14.28408146739236,0,0,1
027dd705d4,19.48357861786916,1,1,1
027ddd3377,15.2600745900751,1,1,1
027de952ac,14.37009105836246,0,1,0
027e1d7a21,24.10152441357262,1,1,1
027e1d96f5,14.002501887670649,0,1,0
027e5c25c4,16.70681382413617,1,1,1
027eb10e9d,13.65691452275806,0,1,0
027ebca4f4,19.249204335485565,1,1,1
027ed226a5,13.550236334032205,0,0,1
027ef35958,13.92561211301813,0,1,0
027efa6098,14.792114536937504,0,1,0
027f2b21db,15.030798193534004,1,1,1
027f3ad80c,15.1964836399873,1,1,1
027f41da01,14.25214100902616,0,1,0
027f8f43dc,14.713969203104044,0,0,1
027fa1b624,13.267150623853489,0,0,1
027fc038d3,15.794554189499475,1,1,1
027fc04229,14.973611642956191,0,1,0
0280306c5f,14.907995099460472,0,1,0
028034c582,15.131851340628224,1,1,1
02804f1923,14.235238193499177,0,0,1
0280509fb6,22.636831564609565,1,1,1
02806958e4,15.060204191495735,1,0,0
02806f5c48,14.414561680322205,0,0,1
0280951116,14.515795661498444,0,0,1
02809b396d,21.22021745479615,1,1,1
0280c67257,19.858141417145603,1,1,1
0280d2c3cc,15.533347441770015,1,1,1
0280e6e867,13.62039567524149,0,0,1
0280e79d30,14.54200153890278,0,0,1
0281071ed2,13.744778167072717,0,0,1
028116b4ec,27.58695008877737,1,1,1
02813203d7,18.633564774545164,1,1,1
028141055d,16.09774918998548,1,1,1
028154df6f,36.24172717075825,1,1,1
02818a28cc,14.84725651710229,0,1,0
0281caa0b9,13.990817270212505,0,0,1
0281f146c1,14.3343607723347,0,0,1
0281f1f530,14.514690534610097,0,0,1
0282049751,14.366383614427534,0,0,1
0282164eca,15.82674106875644,1,1,1
028224132a,15.204752159115536,1,1,1
028244ea8b,14.178203321732456,0,0,1
0282565974,14.484260471066383,0,0,1
0282a296aa,15.246649683083564,1,0,0
0282a66536,15.072647020382735,1,1,1
0282afb7c2,13.813332920639244,0,0,1
0282b972a4,13.941150275715916,0,0,1
0282f74400,13.993368175291156,0,0,1
02831f0594,20.65189239537937,1,1,1
0283401621,13.87600498861052,0,0,1
02835279a4,13.576200608482791,0,0,1
0283a51a10,20.364117409182786,1,1,1
0283c15ec6,15.066406899160828,1,1,1
0283cc61b8,14.57955547584982,0,1,0
0283e5b1da,27.72383563638916,1,1,1
0283e80459,13.8301079999529,0,0,1
0283f482cc,14.225231739687969,0,0,1
0284518881,25.46098782786604,1,1,1
02845f7451,25.24784996079383,1,1,1
02848b7ad0,14.10063175694199,0,0,1
028493f808,14.72827729917903,0,0,1
0284f90a30,14.01597059329588,0,0,1
0284fbc34b,14.85069842813423,0,1,0
028515b4c5,14.444175331232351,0,0,1
02854bc5ce,14.526649736570183,0,0,1
02856869f1,14.287004997595597,0,0,1
028575a4cf,14.15508855316897,0,0,1
02857fe4d2,44.01876253570963,1,1,1
028586f745,26.257118386853293,1,1,1
0285983d0a,15.535811604571428,1,1,1
0285c334bd,16.6180164195328,1,1,1
0285e88bad,25.07239830866784,1,1,1
02860807e9,14.008714118495678,0,0,1
028642f379,24.45497205050317,1,1,1
0286744241,13.546770278847964,0,1,0
02869a1058,14.286821089168914,0,0,1
0286b2e3bf,14.087434956969636,0,0,1
0286d3c4f2,14.939730165734511,0,1,0
0286dde437,13.728672157552875,0,0,1
0286ee4552,23.05511650410984,1,1,1
0286f14dba,14.68823573096105,0,1,0
0287195e59,14.981520182871844,0,0,1
02871ceb0f,13.672250697003896,0,0,1
028733c7a8,15.871238463137278,1,0,0
0287484132,13.674865416521286,0,0,1
028754366d,18.0592337935637,1,1,1
028766054e,14.552399873162392,0,1,0
02876cc6f9,14.75524692630284,0,1,0
0287746fb3,35.16069840163354,1,1,1
0287997076,15.645066919873088,1,1,1
02879d17d9,16.2450431530992,1,1,1
0287a4f620,25.500999052443664,1,1,1
0287d90927,27.69791260677197,1,1,1
0287da8330,15.56425636802313,1,1,1
0287e138c0,14.47938291004886,0,0,1
0288089bb1,15.790159234850456,1,1,1
028812fa37,15.16058395500306,1,1,1
02882995d5,18.015210804998347,1,1,1
02883741e0,15.217339477926126,1,0,0
028891c4fd,14.588856780327903,0,0,1
0288a7ca42,14.370944018401048,0,0,1
0288b073cc,57.23077417733279,1,1,1
0288e5c7e4,22.08599140042668,1,1,1
0288edda62,31.472922392215672,1,1,1
028927deb2,13.873802764230906,0,0,1
02892ce924,19.784142252731204,1,1,1
0289920854,15.943080730515604,1,1,1
0289bdcbda,14.884637400070218,0,0,1
0289ccccbc,14.22453010932436,0,0,1
028a516b55,13.834364558139509,0,0,1
028a6dbc2b,14.442918104731906,0,0,1
028a6f09e6,17.356893992998156,1,1,1
028a707264,15.242592652610435,1,0,0
028a797bb8,14.279491977840532,0,0,1
028a947f18,22.790413915861937,1,1,1
028a99422a,16.653467997554717,1,1,1
028ae5bc1c,14.628822998472891,0,0,1
028af1a4ac,15.501763649984952,1,1,1
028b19524a,14.37572284503737,0,0,1
028b31ff5b,13.07972595024532,0,0,1
028b59166c,14.338708333550326,0,0,1
028bbd4b67,14.01482127288461,0,0,1
028c08db45,15.004048290066711,1,1,1
028c343030,14.044381657682468,0,0,1
028c4edc3d,14.349607151062338,0,1,0
028c561eae,14.59524037133077,0,0,1
028c6150e7,14.184423419938929,0,1,0
028c87aa68,14.608786398009478,0,0,1
028c90b8ff,14.92649335992324,0,0,1
028c95c02a,14.179684035049544,0,0,1
028ccf365a,13.430495056286825,0,0,1
028cd403e2,37.9061885983269,1,1,1
028cf9888c,14.75328710999974,0,0,1
028d089e23,15.08454161851865,1,1,1
028d0a568e,19.08428243378224,1,1,1
028d188a45,13.953796176360315,0,0,1
028d1cd910,13.96385176399682,0,0,1
028d3d4cb0,15.075875344059108,1,0,0
028d592118,13.813861199667638,0,0,1
028d7bc155,13.849073967933318,0,0,1
028d96251b,30.070433067883727,1,1,1
028d9bd114,15.86749485296015,1,1,1
028da2e7b0,15.024721818654044,1,0,0
028dd636dd,14.4629442719041,0,0,1
028ddc8760,14.681081596320409,0,0,1
028df8208f,13.386959407801276,0,0,1
028e1272de,24.57301722456457,1,1,1
028e2eee1e,16.548420511598145,1,1,1
028e78ba01,17.05527567495127,1,1,1
028e803a87,14.772340475471026,0,1,0
028e8a9da7,13.560976288930767,0,1,0
028e98068c,19.17787431315702,1,1,1
028e98b8ca,14.106152821733936,0,0,1
028eb5dd61,14.855020302413376,0,0,1
028ed27866,13.598637435084768,0,0,1
028ed42427,16.89857414807426,1,1,1
028efb8292,14.969867093594234,0,0,1
028f04f1a7,13.953802032364564,0,1,0
028f09b6db,13.496609664228671,0,0,1
028f46b644,46.348532688076105,1,1,1
028f58f825,22.832667515602385,1,1,1
028f65702d,21.603398952096164,1,1,1
028f95f2a7,14.890328917652887,0,1,0
028f9666a2,13.479585263548609,0,0,1
028fa41990,19.07518227417783,1,1,1
028fbe4661,15.929121202898012,1,1,1
028fc84f0f,14.055922409697311,0,0,1
028fcc4ef0,15.079948472859083,1,1,1
028fcd1de0,24.82364574056412,1,1,1
028fefbd8a,15.670086909817956,1,0,0
028ffb79d3,16.34360243924033,1,0,0
029010b0ca,14.296323927036532,0,0,1
0290124c1c,16.695374125569618,1,1,1
0290168aaa,14.172182041731288,0,0,1
029025d6e8,14.248036971644373,0,0,1
0290447e9f,14.887944348935934,0,0,1
029056a481,13.544879230982026,0,0,1
0290988b60,13.625337428547727,0,0,1
0290a959a7,39.20913945106136,1,1,1
0290f78b0a,14.799837045248577,0,1,0
02910b6f6f,14.044863678565754,0,0,1
0291170ca8,17.86030697124105,1,1,1
02915d0cdb,46.5076005149439,1,1,1
02916569fb,14.152792487637033,0,0,1
0291c86ae2,18.824805000766798,1,1,1
0291db6b70,14.170983038847975,0,0,1
0291e7b600,14.88489511645426,0,0,1
0292006d28,14.057287214718958,0,1,0
029233a9ee,20.550879331853945,1,1,1
0292356c39,13.831472947531791,0,1,0
0292595352,19.062896947710783,1,1,1
0292675eca,16.864809757622353,1,1,1
0292772388,14.220347579920816,0,1,0
02927b0227,47.787751287303045,1,1,1
0292c80e78,15.81252626309972,1,1,1
0292efe8e1,14.227212804999647,0,0,1
02935f86fd,13.58775109552424,0,0,1
029374e678,13.7887100633292,0,0,1
029388925c,13.929753325380595,0,0,1
0293a4b209,13.951493882773104,0,0,1
0293a97f42,14.955603701384693,0,1,0
0293b4a5ef,14.668667397643295,0,0,1
0293bd74b8,14.729926886032942,0,1,0
02940b30af,13.86195651756737,0,0,1
029416726e,32.81519402951945,1,1,1
0294259b43,14.052329397100396,0,0,1
029431ded1,14.87500178165214,0,1,0
02945900b5,26.66358386791193,1,1,1
02946783d5,14.689961344980444,0,0,1
02948a31d2,16.275499655181843,1,1,1
0294e0c54b,56.52912518680212,1,1,1
0294f0e804,14.36139021610851,0,0,1
02952a0fb9,15.027630049865255,1,0,0
02954a5a01,15.092010844614292,1,0,0
02955676df,14.225626324644328,0,0,1
0295576b13,14.531248637780324,0,0,1
0295639b52,37.09810843928263,1,1,1
029566f4c9,19.537590064600597,1,1,1
0295d71a19,14.1323291786286,0,1,0
0295d78506,14.718150139627069,0,1,0
0295fb3883,17.75674699857813,1,1,1
029609e54b,14.957916399171337,0,0,1
029621e56a,20.70265470484592,1,1,1
029630503e,17.862805309141187,1,1,1
02966dde4b,15.590696703712126,1,0,0
02968e9b07,14.8666563409396,0,1,0
02969691a9,14.892518038865344,0,0,1
0296b1076d,14.836180021692885,0,1,0
0296c5e3ec,21.763366663247936,1,1,1
029709524e,27.97397992034941,1,1,1
02971345c3,13.81044176990178,0,0,1
029758421b,15.40792227451234,1,1,1
029761ae74,19.28270664813493,1,1,1
02976ffb75,14.027408544570186,0,0,1
0297b3e59b,14.357982533358108,0,0,1
0297c61f5a,13.706237029059604,0,0,1
0297c92d7d,29.80286800145444,1,1,1
0297e1cd17,14.13993773900224,0,1,0
0297e55f4c,15.664776615465575,1,1,1
02980ff62e,14.61974402932328,0,0,1
0298251641,15.609632823058522,1,1,1
029826f5ab,93.73920233733617,1,1,1
029839d260,13.69701921203665,0,1,0
0298405d6d,13.849752023404353,0,0,1
02984599bf,13.867727178464405,0,0,1
02984c04be,17.928777598096957,1,1,1
029860f98e,15.605968134633862,1,0,0
029877aed2,17.99599322103797,1,1,1
0298805daf,15.035978250283138,1,1,1
02988a3f4a,14.664329778480411,0,1,0
02989ab411,33.95197925280183,1,1,1
0298a442a1,13.686153947286432,0,0,1
0298b8ce8d,18.82867949787956,1,1,1
0298daa4c7,22.85566990408061,1,1,1
02991a373e,14.392819553196318,0,0,1
02992620a4,14.482669942666304,0,0,1
0299317c06,13.742432183123952,0,0,1
029933c448,13.75237804765139,0,0,1
0299850888,16.407781355280182,1,1,1
0299ad717d,16.071419417226362,1,1,1
0299b3537b,14.364442490417872,0,1,0
0299c63770,13.661032851404826,0,0,1
0299c917d3,19.384407575449245,1,1,1
0299dce278,34.39192995828958,1,1,1
0299ef0056,19.34018800418496,1,1,1
0299f962e3,24.05074206008197,1,1,1
029a5ba87e,14.73135324670111,0,0,1
029a6017a8,13.983662226302568,0,1,0
